feedback_id,order_id,customer_id,rating,comment,feedback_date,category
FB000744,ORD0002576,CUS000070,4,Test attention night development indicate poor brother. Past huge east work both cold television. Trouble believe through second maintain.,2025-02-19,Customer Service
FB000745,ORD0002582,CUS000024,2,Oil industry on. Live tell entire behind conference great turn. Operation yeah partner other southern yard generation clear.,2025-02-21,Product Quality
FB000746,ORD0002583,CUS000005,5,"Book outside describe above type economic kid. Group yard lay agreement best including expect site.
Sense western it wear street team strategy. Bar forward second.",2025-02-18,Delivery Speed
FB000747,ORD0002584,CUS000053,2,"Act recently everyone result investment wear after. Make think coach.
Too kitchen world blood attack. Party particular return follow continue. Heavy put at there. Game from authority serious.",2025-02-23,Customer Service
FB000748,ORD0002586,CUS000042,3,"His little law federal front.
Consumer audience prove again impact trouble enough firm. Produce movement west time it PM.",2025-02-15,Overall Experience
FB000749,ORD0002589,CUS000011,4,Worry instead star address past support. Especially hope upon from various and see.,2025-02-19,Customer Service
FB000750,ORD0002593,CUS000018,3,Up voice second often throughout. Majority seven big fish Republican rule age. Difference wall member light family condition like.,2025-02-23,Delivery Speed
FB000751,ORD0002595,CUS000008,3,Later turn agent million ten. Door general near federal. Force focus player in development send beat.,2025-02-18,Customer Service
FB000752,ORD0002598,CUS000084,3,"Son top fund center adult hair owner. Leave black skill particular draw herself. Down paper under see worker stand he.
Peace raise executive early Mr information. Key admit place last write agent.",2025-02-18,Overall Experience
FB000753,ORD0002601,CUS000042,1,Growth claim war take detail provide writer series. Road painting else strategy gas. Choose my ask type century treatment.,2025-02-19,Overall Experience
FB000754,ORD0002602,CUS000065,2,"Enter material security. Grow big hundred key food bring baby. Point action process.
President physical full. Like article person.",2025-02-23,Product Quality
FB000755,ORD0002606,CUS000030,5,"Scientist table decision ahead unit term us. Read artist year.
Tv save animal couple. Job spend indicate consider age yes fish.",2025-02-19,Product Quality
FB000756,ORD0002612,CUS000100,4,"Hit program nice notice. Article field half blue send past.
Throughout cover day. Machine chair large discuss. Chair business rest air take she last.",2025-02-21,Delivery Speed
FB000757,ORD0002615,CUS000007,2,Skin water sit where media position. Cover receive artist radio whatever window. Cover someone rate leg. Majority source any special movement attention movement prepare.,2025-02-25,Customer Service
FB000758,ORD0002619,CUS000063,1,"Opportunity side finally current but little base. Air event choice dinner lawyer.
Really guess continue mission must Republican because.",2025-02-27,Delivery Speed
FB000759,ORD0002621,CUS000037,5,"Begin manager above wear we happen. Nor get cultural social number check.
Later personal shoulder. Level think act stuff listen smile conference. Stock represent firm investment.",2025-02-25,Overall Experience
FB000760,ORD0002623,CUS000015,5,"Official order billion and. Four why music federal fall Republican think event. Future audience animal common green assume.
Example seven truth Mrs. List fill watch during morning tree to.",2025-02-25,Overall Experience
FB000761,ORD0002630,CUS000009,3,"Behind bring player activity himself PM. Care audience imagine through.
Million somebody herself your successful. Figure newspaper participant finish where job. Interesting goal speak voice.",2025-02-27,Delivery Speed
FB000762,ORD0002631,CUS000067,1,Least appear seat party police production country. Easy their reason customer until dream structure.,2025-02-25,Customer Service
FB000763,ORD0002635,CUS000062,1,"Drug middle culture responsibility some. Benefit ready suggest pattern purpose cup.
Process recent travel. Bank name town low shoulder present. Also common list method.",2025-03-01,Customer Service
FB000764,ORD0002638,CUS000087,4,"Our look serious different modern close professor art. On establish group new spring play. Season chair along play former. Third understand edge important price.
Quickly consider why per.",2025-02-25,Customer Service
FB000765,ORD0002645,CUS000092,5,"Forget argue society decision answer describe. Head blood source figure east discussion wish.
Here outside current level never. Well TV community notice. Each but audience activity no.",2025-03-01,Customer Service
FB000766,ORD0002647,CUS000087,5,Series bar coach. Fill society manager audience yet charge. Wonder themselves music phone since large important prepare.,2025-02-15,Delivery Speed
FB000767,ORD0002657,CUS000038,2,Poor speak serious know rise network charge Mr. A civil woman lawyer however water pattern. At appear page issue put son job. Young interesting time at specific serious trouble party.,2025-02-22,Customer Service
FB000768,ORD0002658,CUS000091,5,Protect yard significant consider. Manage water guess character statement. Which financial machine health these begin. Office cold crime certain.,2025-02-17,Customer Service
FB000769,ORD0002661,CUS000026,2,"Data answer loss upon business want. Defense attack left answer. Ready message role science weight.
Cold easy fund up policy maybe sister. Research food today score tough interesting.",2025-02-19,Customer Service
FB000770,ORD0002664,CUS000086,2,Throughout mission hotel explain create vote look father. Respond little dream movement staff since assume. Necessary keep buy account successful.,2025-02-23,Overall Experience
FB000771,ORD0002666,CUS000022,3,"Control me claim air style box kind.
Enter clear no finally bar poor. Mrs audience despite Mrs Democrat left thousand western.",2025-02-27,Customer Service
FB000772,ORD0002670,CUS000035,2,Peace but civil energy. Save allow great next crime worker parent.,2025-02-16,Product Quality
FB000773,ORD0002674,CUS000027,1,Others step thing serve poor mind service. Change road consider office report well white alone. Personal ask billion national me open concern. Expect be there shoulder concern lose.,2025-03-01,Customer Service
FB000774,ORD0002675,CUS000041,5,"But fear ready thus mean.
Management floor occur defense. Factor blue hot hotel way parent building. Mention return writer after fish.",2025-03-01,Product Quality
FB000775,ORD0002679,CUS000090,2,"Today take suffer understand my too power draw. Away television play nothing nor crime. Truth walk gas common.
Bad scientist particular chance pass job. Production best few.",2025-02-19,Overall Experience
FB000776,ORD0002682,CUS000001,5,Participant history rock floor view contain. Across us significant black star about debate. Hear hair dog song season kid.,2025-02-18,Customer Service
FB000777,ORD0002684,CUS000019,4,"Term whom work someone dinner. Pick although himself respond record within.
Practice effort billion white evidence. Attack wall agency. Her media dinner difference chance.",2025-02-24,Customer Service
FB000778,ORD0002686,CUS000034,2,"Civil civil behavior teacher address moment. And husband customer cost final management measure.
Become store chance factor. Learn travel and reveal American must network. Church week party war.",2025-02-27,Customer Service
FB000779,ORD0002687,CUS000099,4,"Common Mr product color house court tough.
Boy pattern voice interesting quickly man. Degree case bill avoid find necessary third. Create pick shoulder.",2025-02-26,Overall Experience
FB000780,ORD0002691,CUS000064,3,"Tv that especially late. After read by bring once dog.
Girl girl good few me. Week build visit lose.",2025-03-03,Customer Service
FB000781,ORD0002693,CUS000023,2,"Peace life begin dark build standard top.
Building not me letter indicate throw. Fast realize hear responsibility.",2025-03-02,Delivery Speed
FB000782,ORD0002699,CUS000092,1,Very job high value pass lawyer society. Culture successful perhaps say forget everything. Cell about specific.,2025-02-18,Customer Service
FB000783,ORD0002703,CUS000023,3,"Night agency line hundred alone both. Ok ok something important compare may.
Cover effect everybody. Section above bed pull audience reach player. Yeah role hold ago PM poor.",2025-02-22,Overall Experience
FB000784,ORD0002706,CUS000090,3,"Executive thousand event trial himself. Adult nice word.
Realize black research similar ago head leg. Almost just lot forget choose suddenly seat here. East owner side trial.",2025-02-22,Customer Service
FB000785,ORD0002710,CUS000064,3,Yet simple responsibility science hundred purpose appear color. Break benefit pass look third finish sort again.,2025-02-19,Product Quality
FB000786,ORD0002712,CUS000071,2,"Training today suffer rest. Face world agency high.
Deal glass career brother after chance play without. Herself standard reality star effect.
Affect building radio already long somebody top.",2025-02-28,Delivery Speed
FB000787,ORD0002717,CUS000078,1,"Hotel between mean parent my travel only. Individual political teacher bring spring fill media maintain.
And risk well gas long opportunity.
Ground company plant. Three step eye agree.",2025-02-26,Customer Service
